Cliente,Producto,Product_Type,pred_ventas,Channel_Inv,Sell_in,periodo_predicho,inventario_negativo_flag,inventario_disponible,gap_demanda,gap_abs,cobertura_semanas,prioridad_despacho,recomendacion
CUSTOMER56,"TABLET,SM-X205,SILVER,COO",TABLET,0.049067553,0.0,0.0,2025-09-01,0,0.0,0.049067553,0.049067553,0.0,0.049067553,Despachar / reabastecer
CUSTOMER52,"QLED TV,QN50Q60DAK,50,COLOMBIA,QWK30/Q50",QLED TV,0.049029283,0.0,0.0,2025-09-01,0,0.0,0.049029283,0.049029283,0.0,0.049029283,Despachar / reabastecer
CUSTOMER7,"LED TV,UN40D6500VM,40,COLOMBIA,U70A/40DV",LED TV,0.049018037,0.0,0.0,2025-09-01,0,0.0,0.049018037,0.049018037,0.0,0.049018037,Despachar / reabastecer
CUSTOMER5,"RTF,312.0,110V 60HZ",RTF,0.048980284,0.0,0.0,2025-09-01,0,0.0,0.048980284,0.048980284,0.0,0.048980284,Despachar / reabastecer
CUSTOMER67,"FWM,SELACOL,CO,18",FWM,0.04895159,0.0,0.0,2025-09-01,0,0.0,0.04895159,0.04895159,0.0,0.04895159,Despachar / reabastecer
CUSTOMER67,"FWM,SELACOL,CO,16",FWM,0.04895159,0.0,0.0,2025-09-01,0,0.0,0.04895159,0.04895159,0.0,0.04895159,Despachar / reabastecer
CUSTOMER18,"RAC,6.2,KW,SET,CO,R410A",RAC,0.04893309,0.0,0.0,2025-09-01,0,0.0,0.04893309,0.04893309,0.0,0.04893309,Despachar / reabastecer
CUSTOMER56,"MOBILE,SM-A356E/DS,YELLOW,LTC",MOBILE,0.048930243,0.0,0.0,2025-09-01,0,0.0,0.048930243,0.048930243,0.0,0.048930243,Despachar / reabastecer
CUSTOMER15,"OWM,SELACOL,CO,16",OWM,0.04892599,0.0,0.0,2025-09-01,0,0.0,0.04892599,0.04892599,0.0,0.04892599,Despachar / reabastecer
CUSTOMER6,"AV RECEIVER,HW-Q990C,COLOMBIA",AV RECEIVER,0.0489216,0.0,0.0,2025-09-01,0,0.0,0.0489216,0.0489216,0.0,0.0489216,Despachar / reabastecer
CUSTOMER6,"LED TV,UN60DU7000K,60,COLOMBIA,UWS41/U60",LED TV,0.04890737,0.0,0.0,2025-09-01,0,0.0,0.04890737,0.04890737,0.0,0.04890737,Despachar / reabastecer
CUSTOMER56,"MOBILE,SM-A256E/DSN,BLUE,LTC",MOBILE,0.04887392,0.0,0.0,2025-09-01,0,0.0,0.04887392,0.04887392,0.0,0.04887392,Despachar / reabastecer
CUSTOMER50,"OWM,SELACOL,CO,18",OWM,0.048871595,0.0,0.0,2025-09-01,0,0.0,0.048871595,0.048871595,0.0,0.048871595,Despachar / reabastecer
CUSTOMER70,"LED TV,UN65BU8200K,65,COLOMBIA,UNS10/U65",LED TV,0.04886758,0.0,-36.0,2025-09-01,0,0.0,0.04886758,0.04886758,0.0,0.04886758,Despachar / reabastecer
CUSTOMER7,"LED TV,UN50TU8500K,50,COLOMBIA,UWK00/U50",LED TV,0.04885271,0.0,0.0,2025-09-01,0,0.0,0.04885271,0.04885271,0.0,0.04885271,Despachar / reabastecer
CUSTOMER7,"LED TV,UN55AU9000K,55,COLOMBIA,UWK10/U55",LED TV,0.04885271,0.0,0.0,2025-09-01,0,0.0,0.04885271,0.04885271,0.0,0.04885271,Despachar / reabastecer
CUSTOMER8,"LED TV,UN75AU8000K,75,COLOMBIA,UWK10/U75",LED TV,0.048836797,0.0,0.0,2025-09-01,0,0.0,0.048836797,0.048836797,0.0,0.048836797,Despachar / reabastecer
CUSTOMER8,"LED TV,UN70TU7000K,70,COLOMBIA,UWL00/U70",LED TV,0.048836797,0.0,0.0,2025-09-01,0,0.0,0.048836797,0.048836797,0.0,0.048836797,Despachar / reabastecer
CUSTOMER8,"LED TV,UN82AU7000K,82,COLOMBIA,UWS11/U82",LED TV,0.048836797,0.0,0.0,2025-09-01,0,0.0,0.048836797,0.048836797,0.0,0.048836797,Despachar / reabastecer
CUSTOMER15,"OWM,SELACOL,CO,22",OWM,0.048822843,0.0,0.0,2025-09-01,0,0.0,0.048822843,0.048822843,0.0,0.048822843,Despachar / reabastecer
CUSTOMER8,"QLED TV,QN55QN85FAK,55,COLOMBIA,QWW51/Q5",QLED TV,0.048818156,0.0,0.0,2025-09-01,0,0.0,0.048818156,0.048818156,0.0,0.048818156,Despachar / reabastecer
CUSTOMER82,"RTF,518.0,110-120V 60HZ",RTF,0.0488071,0.0,0.0,2025-09-01,0,0.0,0.0488071,0.0488071,0.0,0.0488071,Despachar / reabastecer
CUSTOMER82,"RTF,397.0,120V 60HZ",RTF,0.0488071,0.0,0.0,2025-09-01,0,0.0,0.0488071,0.0488071,0.0,0.0488071,Despachar / reabastecer
CUSTOMER82,"RTF,375.0,120V 60HZ",RTF,0.0488071,0.0,0.0,2025-09-01,0,0.0,0.0488071,0.0488071,0.0,0.0488071,Despachar / reabastecer
CUSTOMER87,"MOBILE,SM-N980F/DS,GRAY,COO",MOBILE,0.048801374,0.0,0.0,2025-09-01,0,0.0,0.048801374,0.048801374,0.0,0.048801374,Despachar / reabastecer
CUSTOMER87,"MOBILE,SM-N985F/DS,BLACK,COO",MOBILE,0.048801374,0.0,0.0,2025-09-01,0,0.0,0.048801374,0.048801374,0.0,0.048801374,Despachar / reabastecer
CUSTOMER87,"TABLET,SM-T500,GRAY,COO",TABLET,0.048755754,0.0,0.0,2025-09-01,0,0.0,0.048755754,0.048755754,0.0,0.048755754,Despachar / reabastecer
CUSTOMER27,"MOBILE,SM-M236B/DS,PINK GOLD,COO",MOBILE,0.04874958,0.0,0.0,2025-09-01,0,0.0,0.04874958,0.04874958,0.0,0.04874958,Despachar / reabastecer
CUSTOMER53,"OWM,SELACOL,CO,23",OWM,0.048741378,0.0,0.0,2025-09-01,0,0.0,0.048741378,0.048741378,0.0,0.048741378,Despachar / reabastecer
CUSTOMER5,"LED TV,UN43AU7000K,43,COLOMBIA,UWS10/U43",LED TV,0.04873194,0.0,0.0,2025-09-01,0,0.0,0.04873194,0.04873194,0.0,0.04873194,Despachar / reabastecer
CUSTOMER66,"RTF,516.0,120V 60HZ",RTF,0.04866577,0.0,0.0,2025-09-01,0,0.0,0.04866577,0.04866577,0.0,0.04866577,Despachar / reabastecer
CUSTOMER27,"LED TV,UN65RU7100K,65,COLOMBIA,UWE90/U65",LED TV,0.04865868,0.0,0.0,2025-09-01,0,0.0,0.04865868,0.04865868,0.0,0.04865868,Despachar / reabastecer
CUSTOMER68,"LED TV,UN70BU8000K,70,COLOMBIA,UNS10/U70",LED TV,0.048616003,0.0,0.0,2025-09-01,0,0.0,0.048616003,0.048616003,0.0,0.048616003,Despachar / reabastecer
CUSTOMER68,"LED TV,UN70AU7000K,70,COLOMBIA,UWS11/U70",LED TV,0.048616003,0.0,0.0,2025-09-01,0,0.0,0.048616003,0.048616003,0.0,0.048616003,Despachar / reabastecer
CUSTOMER8,"LED TV,UN43AU8000K,43,COLOMBIA,UWK10/U43",LED TV,0.048571862,0.0,0.0,2025-09-01,0,0.0,0.048571862,0.048571862,0.0,0.048571862,Despachar / reabastecer
CUSTOMER56,"LED TV,UN85DU8000K,85,COLOMBIA,UWR40/U85",LED TV,0.048550203,0.0,0.0,2025-09-01,0,0.0,0.048550203,0.048550203,0.0,0.048550203,Despachar / reabastecer
CUSTOMER6,"LED TV,UN43BU8000K,43,COLOMBIA,UNS10/U43",LED TV,0.04852531,0.0,0.0,2025-09-01,0,0.0,0.04852531,0.04852531,0.0,0.04852531,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A057M,BLACK,LTC",MOBILE,0.048517033,0.0,0.0,2025-09-01,0,0.0,0.048517033,0.048517033,0.0,0.048517033,Despachar / reabastecer
CUSTOMER74,"OWM,SELACOL,CO,16",OWM,0.048502676,0.0,0.0,2025-09-01,0,0.0,0.048502676,0.048502676,0.0,0.048502676,Despachar / reabastecer
CUSTOMER7,"MOBILE,SM-A047M/DS,BLACK,LTC",MOBILE,0.04847986,0.0,0.0,2025-09-01,0,0.0,0.04847986,0.04847986,0.0,0.04847986,Despachar / reabastecer
CUSTOMER66,"MOBILE,SM-A245M/DSN,SILVER,LTC",MOBILE,0.048473652,0.0,0.0,2025-09-01,0,0.0,0.048473652,0.048473652,0.0,0.048473652,Despachar / reabastecer
CUSTOMER43,"TABLET,SM-X700,GRAY,COO",TABLET,0.0484545,0.0,0.0,2025-09-01,0,0.0,0.0484545,0.0484545,0.0,0.0484545,Despachar / reabastecer
CUSTOMER67,"OWM,SELACOL,CO,21",OWM,0.04844675,0.0,0.0,2025-09-01,0,0.0,0.04844675,0.04844675,0.0,0.04844675,Despachar / reabastecer
CUSTOMER24,"MOBILE,SM-A346M/DSN,SILVER,LTC",MOBILE,0.04844432,0.0,0.0,2025-09-01,0,0.0,0.04844432,0.04844432,0.0,0.04844432,Despachar / reabastecer
CUSTOMER5,"RLF,471.0,120V 60HZ",RLF,0.048420798,0.0,0.0,2025-09-01,0,0.0,0.048420798,0.048420798,0.0,0.048420798,Despachar / reabastecer
CUSTOMER70,"LFD,QB43B,43,UNITED STATES,FS10/H43BB0-Y",LFD,0.04841743,0.0,0.0,2025-09-01,0,0.0,0.04841743,0.04841743,0.0,0.04841743,Despachar / reabastecer
CUSTOMER38,"LED TV,UN40T5290AK,40,COLOMBIA,UWM00/U40",LED TV,0.04836042,0.0,0.0,2025-09-01,0,0.0,0.04836042,0.04836042,0.0,0.04836042,Despachar / reabastecer
CUSTOMER33,"OWM,SELACOL,CO,22",OWM,0.04835053,0.0,0.0,2025-09-01,0,0.0,0.04835053,0.04835053,0.0,0.04835053,Despachar / reabastecer
CUSTOMER76,"AV RECEIVER,HW-B550,COLOMBIA",AV RECEIVER,0.048330143,0.0,0.0,2025-09-01,0,0.0,0.048330143,0.048330143,0.0,0.048330143,Despachar / reabastecer
CUSTOMER27,"FWM,SEM,MX,18",FWM,0.048310623,0.0,0.0,2025-09-01,0,0.0,0.048310623,0.048310623,0.0,0.048310623,Despachar / reabastecer
CUSTOMER7,"LED TV,UN58AU7000K,58,COLOMBIA,UWS11/U58",LED TV,0.0482851,0.0,0.0,2025-09-01,0,0.0,0.0482851,0.0482851,0.0,0.0482851,Despachar / reabastecer
CUSTOMER5,"LED TV,UN50DU8000K,50,COLOMBIA,UWK40/U50",LED TV,0.0482802,0.0,0.0,2025-09-01,0,0.0,0.0482802,0.0482802,0.0,0.0482802,Despachar / reabastecer
CUSTOMER8,"LED TV,UN50AU8000K,50,COLOMBIA,UWK10/U50",LED TV,0.048258048,0.0,0.0,2025-09-01,0,0.0,0.048258048,0.048258048,0.0,0.048258048,Despachar / reabastecer
CUSTOMER8,"LED TV,UN43TU8000K,43,COLOMBIA,UWK00/U43",LED TV,0.048258048,0.0,0.0,2025-09-01,0,0.0,0.048258048,0.048258048,0.0,0.048258048,Despachar / reabastecer
CUSTOMER35,"MOBILE,SM-A045M/DS,GREEN,LTC",MOBILE,0.04825596,0.0,0.0,2025-09-01,0,0.0,0.04825596,0.04825596,0.0,0.04825596,Despachar / reabastecer
CUSTOMER8,"MOBILE,SM-A047M/DS,BLACK,LTC",MOBILE,0.04824608,0.0,0.0,2025-09-01,0,0.0,0.04824608,0.04824608,0.0,0.04824608,Despachar / reabastecer
CUSTOMER62,"OWM,SELACOL,CO,23",OWM,0.0482101,0.0,0.0,2025-09-01,0,0.0,0.0482101,0.0482101,0.0,0.0482101,Despachar / reabastecer
CUSTOMER6,"RFD,29.8,120V 60HZ",RFD,0.048199106,0.0,0.0,2025-09-01,0,0.0,0.048199106,0.048199106,0.0,0.048199106,Despachar / reabastecer
CUSTOMER88,"FCD,SELACOL,CO,20",FCD,0.048187997,0.0,0.0,2025-09-01,0,0.0,0.048187997,0.048187997,0.0,0.048187997,Despachar / reabastecer
CUSTOMER73,"MOBILE,SM-A536E/DS,WHITE,LTC",MOBILE,0.04817646,0.0,0.0,2025-09-01,0,0.0,0.04817646,0.04817646,0.0,0.04817646,Despachar / reabastecer
CUSTOMER73,"MOBILE,SM-A536E/DS,ORANGE,LTC",MOBILE,0.04817646,0.0,0.0,2025-09-01,0,0.0,0.04817646,0.04817646,0.0,0.04817646,Despachar / reabastecer
CUSTOMER18,"MOBILE,SM-N980F/DS,GREEN,COO",MOBILE,0.04816035,0.0,0.0,2025-09-01,0,0.0,0.04816035,0.04816035,0.0,0.04816035,Despachar / reabastecer
CUSTOMER18,"MOBILE,SM-N985F/DS,BROWN,COO",MOBILE,0.04816035,0.0,0.0,2025-09-01,0,0.0,0.04816035,0.04816035,0.0,0.04816035,Despachar / reabastecer
CUSTOMER18,"MOBILE,SM-N985F/DS,BLACK,COO",MOBILE,0.04816035,0.0,0.0,2025-09-01,0,0.0,0.04816035,0.04816035,0.0,0.04816035,Despachar / reabastecer
CUSTOMER16,"MOBILE,SM-A042M/DS,LIGHT BLUE,LTC",MOBILE,0.04812682,0.0,0.0,2025-09-01,0,0.0,0.04812682,0.04812682,0.0,0.04812682,Despachar / reabastecer
CUSTOMER9,"FWM,SELACOL,CO,20",FWM,0.04806693,0.0,0.0,2025-09-01,0,0.0,0.04806693,0.04806693,0.0,0.04806693,Despachar / reabastecer
CUSTOMER70,"LED TV,UN55DU8000K,55,COLOMBIA,UWK40/U55",LED TV,0.04803791,0.0,0.0,2025-09-01,0,0.0,0.04803791,0.04803791,0.0,0.04803791,Despachar / reabastecer
CUSTOMER6,"AV RECEIVER,HW-Q930C,COLOMBIA",AV RECEIVER,0.048020788,0.0,0.0,2025-09-01,0,0.0,0.048020788,0.048020788,0.0,0.048020788,Despachar / reabastecer
CUSTOMER35,"MOBILE,SM-A525M/DS,BLACK,LTC",MOBILE,0.04800094,0.0,0.0,2025-09-01,0,0.0,0.04800094,0.04800094,0.0,0.04800094,Despachar / reabastecer
CUSTOMER35,"MOBILE,SM-A525M/DS,BLUE,LTC",MOBILE,0.04800094,0.0,0.0,2025-09-01,0,0.0,0.04800094,0.04800094,0.0,0.04800094,Despachar / reabastecer
CUSTOMER50,"MOBILE,SM-A556E/DS,LIGHT VIOLET,LTC",MOBILE,0.04799495,0.0,0.0,2025-09-01,0,0.0,0.04799495,0.04799495,0.0,0.04799495,Despachar / reabastecer
CUSTOMER70,"MOBILE,SM-A356E/DS,LIGHT VIOLET,LTC",MOBILE,0.047962505,0.0,0.0,2025-09-01,0,0.0,0.047962505,0.047962505,0.0,0.047962505,Despachar / reabastecer
CUSTOMER27,"FWM,SELACOL,CO,11.5",FWM,0.047924712,0.0,0.0,2025-09-01,0,0.0,0.047924712,0.047924712,0.0,0.047924712,Despachar / reabastecer
CUSTOMER70,"MOBILE,SM-A245M/DSN,LIGHT GREEN ,LTC",MOBILE,0.04792006,0.0,0.0,2025-09-01,0,0.0,0.04792006,0.04792006,0.0,0.04792006,Despachar / reabastecer
CUSTOMER57,"TABLET,SM-P613,BLUE,COO",TABLET,0.04791283,0.0,0.0,2025-09-01,0,0.0,0.04791283,0.04791283,0.0,0.04791283,Despachar / reabastecer
CUSTOMER87,"MOBILE,SM-A546E/DS,LIGHT VIOLET,LTC",MOBILE,0.047894046,0.0,0.0,2025-09-01,0,0.0,0.047894046,0.047894046,0.0,0.047894046,Despachar / reabastecer
CUSTOMER7,"MOBILE,SM-S901E,BLACK,LTC",MOBILE,0.047855962,0.0,0.0,2025-09-01,0,0.0,0.047855962,0.047855962,0.0,0.047855962,Despachar / reabastecer
CUSTOMER57,"TABLET,SM-P613,GRAY,COO",TABLET,0.047844604,0.0,0.0,2025-09-01,0,0.0,0.047844604,0.047844604,0.0,0.047844604,Despachar / reabastecer
CUSTOMER39,"TABLET,SM-X205,GRAY,COO",TABLET,0.047832124,0.0,0.0,2025-09-01,0,0.0,0.047832124,0.047832124,0.0,0.047832124,Despachar / reabastecer
CUSTOMER57,"LFD,VM46T-U,46,UNITED STATES,FU00/H46TU0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QM65R-B,65,UNITED STATES,FK11/H65RM0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QM75R-A,75,UNITED STATES,FK12/H75RM0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,VM55T-U,55,UNITED STATES,FY01/H55TN0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QM55R-B,55,UNITED STATES,FK11/H55RM0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QB43R,43,UNITED STATES,FT90/H43RB0-Y",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QB43R-B,43,UNITED STATES,FT90/H43RB0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QB50R,50,UNITED STATES,FT90/H50TB2-Y",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QB43B,43,UNITED STATES,FS10/H43BB0-Y",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QB50R-B,50,UNITED STATES,FT90/H50TB2",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QM43R-A,43,UNITED STATES,FK11/H43RM0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QM43R-B,43,UNITED STATES,FK11/H43RM0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QM50R-A,50,UNITED STATES,FK11/H50TM0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QM50R-B,50,UNITED STATES,FK11/H50TM0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QB55R,55,UNITED STATES,FT90/H55RB0-Y",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QB55R-B,55,UNITED STATES,FT90/H55RB0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QB65R-B,65,UNITED STATES,FT90/H65RB0",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER57,"LFD,QB85R,85,UNITED STATES,FT90/H85TQ0-Y",LFD,0.04782228,0.0,0.0,2025-09-01,0,0.0,0.04782228,0.04782228,0.0,0.04782228,Despachar / reabastecer
CUSTOMER8,"MOBILE,SM-M135M/DS,LIGHT BLUE,COO",MOBILE,0.047755037,0.0,0.0,2025-09-01,0,0.0,0.047755037,0.047755037,0.0,0.047755037,Despachar / reabastecer
CUSTOMER57,"TABLET,SM-T575,BLACK,COO",TABLET,0.0477427,0.0,0.0,2025-09-01,0,0.0,0.0477427,0.0477427,0.0,0.0477427,Despachar / reabastecer
CUSTOMER43,"MWO(COMMON),0.8,120V,EBONY BLACK,TC",MWO(COMMON),0.047742207,0.0,0.0,2025-09-01,0,0.0,0.047742207,0.047742207,0.0,0.047742207,Despachar / reabastecer
CUSTOMER42,"AV RECEIVER,HW-B400F,COLOMBIA",AV RECEIVER,0.047740586,0.0,1512.0,2025-09-01,0,0.0,0.047740586,0.047740586,0.0,0.047740586,Despachar / reabastecer
CUSTOMER7,"AV RECEIVER,HW-Q930C,COLOMBIA",AV RECEIVER,0.04773091,0.0,0.0,2025-09-01,0,0.0,0.04773091,0.04773091,0.0,0.04773091,Despachar / reabastecer
CUSTOMER7,"MOBILE,SM-M127F/DS,GREEN,COO",MOBILE,0.047727764,0.0,0.0,2025-09-01,0,0.0,0.047727764,0.047727764,0.0,0.047727764,Despachar / reabastecer
CUSTOMER6,"LED TV,UN65AU9000K,65,COLOMBIA,UWK10/U65",LED TV,0.047720224,0.0,0.0,2025-09-01,0,0.0,0.047720224,0.047720224,0.0,0.047720224,Despachar / reabastecer
CUSTOMER27,"LED TV,UN32J4290AK,32,COLOMBIA,UWE70/U32",LED TV,0.047694374,0.0,0.0,2025-09-01,0,0.0,0.047694374,0.047694374,0.0,0.047694374,Despachar / reabastecer
CUSTOMER27,"LED TV,UN32J4000DK,32,COLOMBIA,UND61/U32",LED TV,0.047694374,0.0,0.0,2025-09-01,0,0.0,0.047694374,0.047694374,0.0,0.047694374,Despachar / reabastecer
CUSTOMER27,"LED TV,UN65AU7000K,65,COLOMBIA,UWS11/U65",LED TV,0.04765915,0.0,0.0,2025-09-01,0,0.0,0.04765915,0.04765915,0.0,0.04765915,Despachar / reabastecer
CUSTOMER27,"LED TV,UN65AU8000K,65,COLOMBIA,UWK10/U65",LED TV,0.04765915,0.0,0.0,2025-09-01,0,0.0,0.04765915,0.04765915,0.0,0.04765915,Despachar / reabastecer
CUSTOMER6,"LED TV,UN60AU8000K,60,COLOMBIA,UWK10/U60",LED TV,0.04762739,0.0,0.0,2025-09-01,0,0.0,0.04762739,0.04762739,0.0,0.04762739,Despachar / reabastecer
CUSTOMER8,"QD DISPLAY SCREEN,QN65S95BAK,65,COLOMBIA",QD DISPLAY SCREEN,0.04762435,0.0,0.0,2025-09-01,0,0.0,0.04762435,0.04762435,0.0,0.04762435,Despachar / reabastecer
CUSTOMER25,"MOBILE,SM-A556E/DS,LIGHT VIOLET,LTC",MOBILE,0.04762132,0.0,0.0,2025-09-01,0,0.0,0.04762132,0.04762132,0.0,0.04762132,Despachar / reabastecer
CUSTOMER51,"OWM,SELACOL,CO,22",OWM,0.0476191,0.0,0.0,2025-09-01,0,0.0,0.0476191,0.0476191,0.0,0.0476191,Despachar / reabastecer
CUSTOMER57,"MOBILE,SM-G556B,BLACK,LEC",MOBILE,0.04760069,0.0,0.0,2025-09-01,0,0.0,0.04760069,0.04760069,0.0,0.04760069,Despachar / reabastecer
CUSTOMER7,"LED TV,UN43RU7100K,43,COLOMBIA,UWE90/U43",LED TV,0.04759431,0.0,0.0,2025-09-01,0,0.0,0.04759431,0.04759431,0.0,0.04759431,Despachar / reabastecer
CUSTOMER35,"LED TV,UN75BU8000K,75,COLOMBIA,UNS10/U75",LED TV,0.04758231,0.0,0.0,2025-09-01,0,0.0,0.04758231,0.04758231,0.0,0.04758231,Despachar / reabastecer
CUSTOMER56,"MOBILE,SM-A155M/DSN,YELLOW,LTC",MOBILE,0.047571123,0.0,0.0,2025-09-01,0,0.0,0.047571123,0.047571123,0.0,0.047571123,Despachar / reabastecer
CUSTOMER52,"LED TV,UN43DU7000K,43,COLOMBIA,UWS41/U43",LED TV,0.047565863,0.0,0.0,2025-09-01,0,0.0,0.047565863,0.047565863,0.0,0.047565863,Despachar / reabastecer
CUSTOMER57,"MOBILE,SM-A346M/DSN,LIGHT GREEN ,LTC",MOBILE,0.04752924,0.0,0.0,2025-09-01,0,0.0,0.04752924,0.04752924,0.0,0.04752924,Despachar / reabastecer
CUSTOMER69,"MOBILE,SM-S938B/DS,TITANIUM,LTC",MOBILE,0.047518257,0.0,0.0,2025-09-01,0,0.0,0.047518257,0.047518257,0.0,0.047518257,Despachar / reabastecer
CUSTOMER70,"MOBILE,SM-S921B/DS,YELLOW,LTC",MOBILE,0.04743198,0.0,0.0,2025-09-01,0,0.0,0.04743198,0.04743198,0.0,0.04743198,Despachar / reabastecer
CUSTOMER40,"LED TV,UN75DU7000K,75,COLOMBIA,UWS41/U75",LED TV,0.047431353,0.0,0.0,2025-09-01,0,0.0,0.047431353,0.047431353,0.0,0.047431353,Despachar / reabastecer
CUSTOMER94,"RFD,29.8,120V 60HZ",RFD,0.04738624,0.0,0.0,2025-09-01,0,0.0,0.04738624,0.04738624,0.0,0.04738624,Despachar / reabastecer
CUSTOMER82,"LED MON,S19A330NHL,19,COLOMBIA,LG10/S19T",LED MON,0.047357183,0.0,0.0,2025-09-01,0,0.0,0.047357183,0.047357183,0.0,0.047357183,Despachar / reabastecer
CUSTOMER87,"MOBILE,SM-A536E/DS,ORANGE,LTC",MOBILE,0.047347873,0.0,0.0,2025-09-01,0,0.0,0.047347873,0.047347873,0.0,0.047347873,Despachar / reabastecer
CUSTOMER6,"AV RECEIVER,HW-S800B,COLOMBIA",AV RECEIVER,0.047306288,0.0,0.0,2025-09-01,0,0.0,0.047306288,0.047306288,0.0,0.047306288,Despachar / reabastecer
CUSTOMER35,"QLED TV,QN55Q80DAK,55,COLOMBIA,QWW40/Q55",QLED TV,0.047305394,0.0,0.0,2025-09-01,0,0.0,0.047305394,0.047305394,0.0,0.047305394,Despachar / reabastecer
CUSTOMER43,"TABLET,SM-X910,GRAY,COO",TABLET,0.047286384,0.0,0.0,2025-09-01,0,0.0,0.047286384,0.047286384,0.0,0.047286384,Despachar / reabastecer
CUSTOMER24,"MOBILE,SM-A245M/DSN,LIGHT GREEN ,LTC",MOBILE,0.0472645,0.0,0.0,2025-09-01,0,0.0,0.0472645,0.0472645,0.0,0.0472645,Despachar / reabastecer
CUSTOMER5,"AV RECEIVER,HW-J250,MEXICO",AV RECEIVER,0.047246635,0.0,0.0,2025-09-01,0,0.0,0.047246635,0.047246635,0.0,0.047246635,Despachar / reabastecer
CUSTOMER70,"LFD,OM55B,55,UNITED STATES,FP10/H55BA0-Y",LFD,0.0472457,0.0,0.0,2025-09-01,0,0.0,0.0472457,0.0472457,0.0,0.0472457,Despachar / reabastecer
CUSTOMER57,"MOBILE,SM-S921B/DS,YELLOW,LTC",MOBILE,0.047233697,0.0,0.0,2025-09-01,0,0.0,0.047233697,0.047233697,0.0,0.047233697,Despachar / reabastecer
CUSTOMER6,"LED TV,UN55CU7000K,55,COLOMBIA,UWS31/U55",LED TV,0.047191862,0.0,0.0,2025-09-01,0,0.0,0.047191862,0.047191862,0.0,0.047191862,Despachar / reabastecer
CUSTOMER51,"RTF,402.0,120V 60HZ",RTF,0.047187794,0.0,0.0,2025-09-01,0,0.0,0.047187794,0.047187794,0.0,0.047187794,Despachar / reabastecer
CUSTOMER2,"AV RECEIVER,HW-C450,COLOMBIA",AV RECEIVER,0.047142006,0.0,0.0,2025-09-01,0,0.0,0.047142006,0.047142006,0.0,0.047142006,Despachar / reabastecer
CUSTOMER7,"LED TV,UN55AU7000K,55,COLOMBIA,UWS10/U55",LED TV,0.04709044,0.0,0.0,2025-09-01,0,0.0,0.04709044,0.04709044,0.0,0.04709044,Despachar / reabastecer
CUSTOMER7,"LED TV,UN55AU8000K,55,COLOMBIA,UWK10/U55",LED TV,0.04709044,0.0,0.0,2025-09-01,0,0.0,0.04709044,0.04709044,0.0,0.04709044,Despachar / reabastecer
